TransactionID,OrderDate,TransactionDate,ShippingDate,CustomerID,ProductID,SKU,StoreID,Warehouse,Country,City,SalesChannel,PaymentMethod,OrderStatus,Quantity,UnitPrice,GrossSales,DiscountPct,DiscountAmount,NetSales,COGS,ShippingCost,ShippingMethod,DeliveryDays,MarketingCost,CampaignID,CampaignName,ReturnFlag,ReturnReason,CancellationFlag,NewVsReturning,InventoryLevel,StockStatus,ProductRating,CustomerSegment,AgeGroup,Gender,AcquisitionSource,LoyaltyTier,ProductName,Brand,ProductCategory,ProductSubcategory,SkinConcern,ProductSizeML,UnitCost,ProductLaunchDate
T906991,12/10/2022,12-Oct-22,"October 13, 2022",C500716,P1074,LW-AU-EYE-1074,S135,WH-AUS-MAIN,Australia,Melbourne,Wholesale,Bank Transfer,Completed,36,1575.11,56703.96,0,0,56703.96,20037.24,42.84,Freight (B2B),6,0,,N/A,No,Unknown,No,Returning,590,In Stock,,Mass,18-24,Female,Marketplace Search,Silver,Aqua Lift Eye Patch (400ml),Aurora Prestige,Eye Care,Eye Patch,Oiliness,400,556.59,02/09/2019
T906223,11/09/2022,09/11/2022,,C501824,P1025,LW-HE-EYE-1025,S133,WH-AUS-SYD,Australia,Melbourne,Retail Store,Digital Wallet,completed,3,$43.12,129.36,0,0,129.36,53.97 USD,0,Store Pickup,0,0,,-,No,,No,Returning,563,In Stock,4,VIP,18-24,Female,Organic Search,None,Botanical Shield Eye Patch (30ml),Herbal Roots,Eye Care,Eye Patch,Oiliness,30,17.99,11/12/2019
T905747,13/06/2022,13/06/2022,,C507344,P1074,LW-AU-EYE-1074,S102,WH-SOU-BUS,South Korea,Busan,Retail Store,Store Credit,RETURNED,1,1575.11,1575.11,0,0,1575.11,556.59,0,Store Pickup,0,0,,N/A,Yes,Changed Mind,No,Returning,353,In Stock,,Mass,35-44,Male,Email Campaign,None,Aqua Lift Eye Patch (400ml),Aurora Prestige,Eye Care,Eye Patch,Oiliness,400,556.59,02/09/2019
T919468,17/11/2022,11/17/2022,11/21/2022,C501305,P1104,LW-EC-TON-1104,ONLINE,WH-CHI-MAIN,China,Guangzhou,E-commerce,Bank Transfer,Cancelled,2,$18.12,36.24,0,0,36.24,9.22,3.85 USD,Standard,8,0,,None,No,,Yes,Returning,688,In Stock,,Mass,25-34,Female,Distributor B2B,Bronze,Aqua Petal Essence Toner (100ml),EcoPure,Toner,Essence Toner,Oiliness,100,4.61,24/07/2022
T910576,26/11/2022,11/26/2022,,C505656,P1120,LW-EC-ANT-1120,S128,WH-SIN-SIN,Singapore,Singapore,Retail Store,Bank Transfer,Completed,1,116.57,116.57,0,0,116.57,51.16,0,Store Pickup,0,0,,N/A,No,Unknown,No,New,423,In Stock,,Mass,25-34,,Organic Search,Bronze,Renew Lift Collagen Ampoule (100ml),EcoPure,Anti-Aging,Collagen Ampoule,Redness,100,51.16,28/04/2022
T904693,01/13/2024,13/01/2024,14/01/2024 0:00,C505228,P1091,LW-AU-FAC-1091,ONLINE,WH-PHI-MAIN,Philippines,Cebu City,E-commerce,Bank Transfer,Cancelled,1,288.23,288.23,5,14.41,273.82,106.38,6.57,Express,5,0,,,No,-,Yes,Returning,410,In Stock,,Mass,35-44,Female,Influencer,None,Bright Veil Sheet Mask (400ml),Aurora Prestige,Face Mask,Sheet Mask,Pores,400,106.38,25/10/2021
T901616,09/08/2022,"August 09, 2022",,C502243,P1043,LW-HE-SER-1043,S103,WH-SOU-INC,South Korea,Seoul,Retail Store,Debit Card,Completed,4,19.7,78.8,10,7.88,70.92,21.28,0,Store Pickup,0,0,,None,No,,No,New,188,In Stock,4,Mass,18-24,Female,Affiliate,Platinum,Luminous Petal Repair Ampoule (15ml),Herbal Roots,Serum,Repair Ampoule,Hyperpigmentation,15,5.32,05/12/2019
T901221,17/04/2021,17/04/2021,,C501661,P1025,LW-HE-EYE-1025,S128,WH-SIN-SIN,Singapore,Singapore,Retail Store,Store Credit,Returned,2,43.12,86.24,0,0,86.24,35.98,0,Store Pickup,0,0,,-,Yes,Changed Mind,No,Returning,339,In Stock,,Mass,18-24,female,Organic Search,Bronze,Botanical Shield Eye Patch (30ml),Herbal Roots,Eye Care,Eye Patch,Oiliness,30,17.99,11/12/2019
T911536,"August 01, 2024",01/08/2024,"August 02, 2024",C502684,P1012,LW-SE-FAC-1012,ONLINE,WH-THA-MAIN,Thailand,Bangkok,E-commerce,Debit Card,Completed,1,6.37,6.37,0,0,6.37,1.86,6.87,Standard,6,0,,,No,,No,New,430,In Stock,,Mass,35-44,Female,Organic Search,Bronze,Fresh Shield Wash-off Mask (15ml),Seoul Glow,Face Mask,Wash-off Mask,Hyperpigmentation,15,1.86,21/03/2023
T902705,11/01/2022,11/01/2022 0:00,01/18/2022,C506864,P1069,LW-CL-FAC-1069,ONLINE,WH-IND-MAIN,Indonasia,Surabaya,Online Marketplace,Digital Wallet,Completed,3,29.61,88.83,0,0,88.83,26.1,2.88,Standard,12,0,,-,No,-,No,Returning,236,In Stock,,Premium,25-34,Man,Paid Social,Bronze,Botanical Petal Sleeping Pack (100ml),ClearDerm,Face Mask,Sleeping Pack,Oiliness,100,8.7,01/08/2021
T900479,02-Jul-22,02/07/2022,,C506372,P1032,LW-HE-FAC-1032,S136,WH-UNI-LOS,United States,New York,Retail Store,Store Credit,completed,3,4.01,12.03,0,0,12.03,4.98,0,Store Pickup,0,0,,,No,,No,Returning,500,In Stock,,Premium,25-34,FEMALE,Referral,Gold,Tender Petal Sheet Mask (15ml),Herbal Roots,Face Mask,Sheet Mask,Dryness,15,1.66,03/03/2019
T900496,"December 24, 2021",24/12/2021 0:00,30/12/2021,C504691,P1060,LW-CL-EYE-1060,ONLINE,WH-IND-MAIN,Indonesia,Surabaya,E-commerce,Credit Card,Completed,1,106.65,106.65,30,32,74.65,44.59,7.32,Express,7,1.18,CMP0008,12.12 Year End Sale 2021,No,-,No,New,605,In Stock,3,VIP,35-44,Female,Marketplace Search,Bronze,Revive Infusion Eye Serum (100ml),ClearDerm,Eye Care,Eye Serum,Uneven Texture,100,44.59,23/11/2020
T903695,10/07/2023,10-Jul-23,15/07/2023,C506259,P1011,LW-SE-BOD-1011,ONLINE,WH-THA-MAIN,Thailand,Chiang Mai,Online Marketplace,Cash on Delivery,Completed,1,43.88,43.88,0,0,43.88,13.5,7.27,Standard,8,0,,,No,,No,New,158,In Stock,,Premium,35-44,Female,Marketplace Search,None,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T910818,13/11/2022,13/11/2022,17/11/2022 0:00,C500050,P1115,LW-EC-SER-1115,ONLINE,WH-PHI-MAIN,Philippines,Cebu City,Online Marketplace,Digital Wallet,Completed,2,223.11,446.22,0,0,446.22,181.36,$6.10,Standard,8,0,,,No,Unknown,No,Returning,521,In Stock,4,VIP,25-34,FEMALE,Influencer,Silver,Fresh Infusion Vitamin C Serum (250ml),EcoPure,Serum,Vitamin C Serum,Sensitivity,250,90.68,08/08/2022
T904121,15-Jun-24,15/06/2024 0:00,"June 22, 2024",C501725,P1118,LW-EC-SER-1118,ONLINE,WH-MAL-MAIN,Malayasia,Kuala Lumpur,E-COMMERCE,Bank Transfer,COMPLETED,2,226,452,30,135.6,316.4,183.18,1.85,Same-Day,11,1.98,CMP0028,6.6 Mega Sale 2024,No,,No,New,156,In Stock,5,Mass,25-34,Female,Distributor B2B,None,Botanical Balance Brightening Serum (250ml),EcoPure,Serum,Brightening Serum,Sensitivity,250,91.59,27/05/2021
T901389,09/14/2024,14/09/2024,17/09/2024,C507344,P1030,LW-HE-ACN-1030,ONLINE,WH-SOU-MAIN,South Korea,Busan,Social Commerce,Store Credit,Cancelled,1,74.19,74.19,0,0,74.19,32.12,7.03,Same-Day,8,0.41,CMP0085,Retargeting - South Korea 2024,No,,Yes,Returning,561,In Stock,,Mass,35-44,Male,Email Campaign,None,Tender Essence Blemish Serum (150ml),Herbal Roots,Acne Care,Blemish Serum,Oiliness,150,32.12,19/01/2020
T914039,29/03/2024,29/03/2024,04/04/2024,C506066,P1043,LW-HE-SER-1043,ONLINE,WH-SOU-MAIN,South Korea,Incheon,E-commerce,Store Credit,Cancelled,1,19.7,19.7,15,2.95,16.75,5.32,8.2,Same-Day,9,0,,N/A,No,,Yes,New,127,In Stock,,Mass,25-34,Female,Affiliate,None,Luminous Petal Repair Ampoule (15ml),Herbal Roots,Serum,Repair Ampoule,Hyperpigmentation,15,5.32,05/12/2019
T906302,07-Oct-24,07/10/2024,10/08/2024,C505066,P1007,LW-SE-SUN-1007,ONLINE,WH-JAP-MAIN,Japan,Nagoya,Online Marketplace,Debit Card,Completed,2,63.26,126.52,0%,0,126.52,44.14,6.21,Same-Day,4,0,,,No,N/A,No,Returning,285,In Stock,5,Mass,25-34,female,Email Campaign,None,Silk Lift Sun Cushion (250ml),Seoul Glow,Sunscreen,Sun Cushion,Acne,250,22.07,27/11/2021
T905506,"April 16, 2024",04/16/2024,17/04/2024,C507071,P1088,LW-AU-SUN-1088,ONLINE,WH-SIN-MAIN,Singapore,Singapore,Social Commerce,Cash on Delivery,Returned,2,101.23,202.46,0,0,202.46,71.46,7.39,Standard,4,0,,None,Yes,Did Not Match Description,No,Returning,196,In Stock,,Mass,25-34,Male,Organic Search,Bronze,Glow Harmony Tinted Sunscreen (200ml),Aurora Prestige,Sunscreen,Tinted Sunscreen,Aging/Wrinkles,200,35.73,24/07/2022
T905849,17/03/2024,17/03/2024,18/03/2024 0:00,C503563,P1065,LW-CL-ACN-1065,ONLINE,WH-THA-MAIN,Thailand,Chiang Mai,Online Marketplace,Cash on Delivery,Completed,2,71.65,143.3,0,0,143.3,57.9,7.05,Standard,4,0,,None,No,N/A,No,Returning,714,In Stock,5,VIP,18-24,male,Email Campaign,None,Silk Root Spot Treatment (200ml),ClearDerm,Acne Care,Spot Treatment,Sensitivity,200,28.95,08/03/2019
T908492,17-Nov-23,17/11/2023,20-Nov-23,C500531,P1010,lw-se-bod-1010,ONLINE,WH-SIN-MAIN,Singapore,Singapore,Online Marketplace,Credit Card,Completed,1,6.2,6.2,0,0,6.2,1.75,5.9,Same-Day,7,0,,-,No,,No,Returning,249,In Stock,5,Premium,18-24,Male,Marketplace Search,Silver,Tender Recovery Hand Cream (50ml),Seoul Glow  ,Body Care,Hand Cream,Aging/Wrinkles,50,1.75,18/12/2020
T911747,18/08/2024,18/08/2024 0:00,,C501052,P1121,LW-EC-ACN-1121,S123,WH-PHI-CEB,Philippines,  Cebu City,Retail Store,Debit Card,Completed,1,44,44,25,11,33,11.66,0,Store Pickup,0,0,CMP0029,8.8 Beauty Fest 2024,No,N/A,No,New,728,In Stock,,Mass,35-44,Female,Organic Search,Bronze,Calm Shield Purifying Gel (50ml),EcoPure,Acne Care,Purifying Gel,Oiliness,50,11.66,11/10/2022
T901517,22/03/2024,"March 22, 2024",26/03/2024,C504931,P1055,LW-CL-ANT-1055,ONLINE,WH-UNI-MAIN,United States,Los Angeles,E-commerce,Credit Card,completed,1,167.06,167.06,0,0,167.06,46.22,3.58,Standard,5,0,,,No,,No,Returning,573,In Stock,,Mass,45-54,Female,Organic Search,Bronze,Botanical Harmony Firming Serum (150ml),ClearDerm,Anti-Aging,Firming Serum,Aging/Wrinkles,150,46.22,18/07/2022
T905130,28/11/2021,28/11/2021 0:00,29/11/2021,C503292,P1101,LW-EC-MOI-1101,ONLINE,WH-CHI-MAIN,China,Guangzhou,Online,Cash on Delivery,Completed,1,16.38,16.38,0,0,16.38,5.08,7.84,Standard,2,0,,None,No,-,No,Returning,197,In Stock,5,VIP,18-24,Female,Retail Walk-in,Bronze,Calm Barrier Emulsion (50ml),EcoPure,Moisturizer,Emulsion,Aging/Wrinkles,50,5.08,20/05/2019
T910073,29/09/2024,09/29/2024,04/10/2024,C501295,P1106,LW-EC-CLE-1106,ONLINE,WH-SOU-MAIN,South Korea,Incheon,Online Marketplace,Credit Card,Completed,4,49.42,197.68,0%,0,197.68,60.76,9.76,Express,8,0,,None,No,N/A,No,Returning,348,In Stock,3,Mass,25-34,female,Email Campaign,Silver,Pure Complex Gel Cleanser (400ml),EcoPure,Cleanser,Gel Cleanser,Uneven Texture,400,15.19,09/08/2022
T912740,07/17/2022,17-Jul-22,19/07/2022,C504023,P1119,LW-EC-SER-1119,ONLINE,WH-VIE-MAIN,Vietnam,Hanoi,Online,Bank Transfer,Completed,3,15.74,47.22,0%,0,47.22,16.74,3.65,Standard,3,0,,-,No,N/A,No,Returning,760,In Stock,,Premium,25-34,Female,Retail Walk-in,None,Botanical Balance Brightening Serum (15ml),EcoPure,Serum,Brightening Serum,Sensitivity,15,5.58,27/05/2021
T921842,29/05/2024,05/29/2024,,C506864,P1011,LW-SE-BOD-1011,S130,WH-IND-JAK,Indonesia,Surabaya,Retail Store,Bank Transfer,Completed,1,43.88,43.88,0,0,43.88,13.5,0,Store Pickup,0,0,,,No,-,No,Returning,317,In Stock,,Premium,25 - 34,Male,Paid Social,Bronze,Tender Recovery Hand Cream (400ml),SEOUL GLOW,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T922855,31/10/2023,31/10/2023 0:00,,C501795,P1059,LW-CL-EYE-1059,S111,WH-CHI-GUA,China,Beijing,Retail Store,Cash on Delivery,Completed,3,499.09,1497.27,5,74.86,1422.41,$421.56,0,Store Pickup,0,0,CMP0062,Influencer Collab - China 2023,No,,No,Returning,380,In Stock,,Mass,35-44,Female,Marketplace Search,Gold,Revive Infusion Eye Serum (400ml),ClearDerm,Eye Care,Eye Serum,Uneven Texture,400,140.52,23/11/2020
T914358,05/25/2021,25/05/2021,31/05/2021,C501076,P1038,LW-HE-CLE-1038,ONLINE,WH-SOU-MAIN,South Korea,Incheon,Marketplace,Credit Card,Completed,1,19.91,19.91,0,0,19.91,5.38,7,Standard,11,0,,,No,-,No,New,464,In Stock,,Premium,35-44,Female,Email Campaign,Bronze,Dewy Ritual Cleansing Balm (150ml),Herbal Roots,Cleanser,Cleansing Balm,Uneven Texture,150,5.38,03/06/2020
T909488,12/02/2021,12/02/2021,13/02/2021,C506372,P1058,LW-CL-BOD-1058,ONLINE,WH-UNI-MAIN,United States,Los Angeles,Online Marketplace,Debit Card,Completed,2,14.5,29,0,0,29,12.44,4.53,Standard,5,0,,-,No,Unknown,No,New,330,In Stock,,Premium,25-34,Female,Referral,Gold,Silk Harmony Hand Cream (250ml),ClearDerm,Body Care,Hand Cream,Acne,250,6.22,02/01/2020
T916667,25/09/2023,25/09/2023,01/10/2023,C504623,N/A,N/A,ONLINE,WH-JAP-MAIN,Japan,Tokyo,Online Marketplace,Credit Card,Completed,2,4.39,8.78,0,0,8.78,3.08,8.59,Standard,7,0,,-,No,,No,New,574,In Stock,,Mass,25-34,Female,Influencer,Bronze,Dewy Barrier Cleansing Balm (30ml),Seoul Glow,Cleanser,Cleansing Balm,Pores,30,1.54,20/11/2021
T909341,04/07/2024,04/07/2024,08/04/2024,C503357,P1061,LW-CL-EYE-1061,ONLINE,WH-MAL-MAIN,Malaysia,Kuala Lumpur,social commerce,Digital Wallet,Returned,1,111.46,111.46,0,0,111.46,36.71,4.8,Express,2,0,,N/A,Yes,Arrived Too Late,No,Returning,723,In Stock,,Mass,35-44,Male,Marketplace Search,Bronze,Fresh Shield Eye Cream (100ml),CLEARDERM,Eye Care,Eye Cream,Hyperpigmentation,100,36.71,15/02/2024
T911015,12/07/2024,07-Dec-24,09/12/2024,C505343,P1058,LW-CL-BOD-1058,ONLINE,WH-MAL-MAIN,Malaysia,Kuala Lumpur,E-commerce,Digital Wallet,Completed,1,14.5,14.5,0,0,14.5,6.22,2.44,Standard,6,0,,,No,,No,Returning,219,In Stock,,Premium,18-24,Female,Affiliate,None,Silk Harmony Hand Cream (250ml),ClearDerm,Body Care,Hand Cream,Acne,250,6.22,02/01/2020
T906863,04/05/2022,04/05/2022 0:00,05/05/2022,C500218,P1030,LW-HE-ACN-1030,S104,WH-SOU-MAIN,South Korea,Seoul,Distributor,Bank Transfer,Completed,36,74.19,2670.84,0,0,2670.84,1156.32,39.1,Freight (B2B),3,0,,N/A,No,,No,Returning,423,In Stock,1,VIP,25-34,Woman,Email Campaign,Bronze,Tender Essence Blemish Serum (150ml),Herbal Roots,  Acne Care,Blemish Serum,Oiliness,150,32.12,19/01/2020
T919469,"December 27, 2022",27/12/2022,01-Jan-23,C501923,P1031,LW-HE-FAC-1031,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,Social Commerce,Credit Card,Cancelled,1,21.07,21.07,0,0,21.07,6.17,5.01,Express,10,0,,N/A,No,,Yes,New,189,In Stock,,Mass,25-34,Female,Marketplace Search,None,Tender Petal Sheet Mask (50ml),Herbal Roots,Face Mask,Sheet Mask,Dryness,50,6.17,03/03/2019
T910932,20/11/2024,20/11/2024 0:00,,C504361,P1082,LW-AU-CLE-1082,S122,WH-PHI-MAN,Philippines,Manila,Retail Store,Digital Wallet,Completed,1,70.21,70.21,5,3.51,66.7,18.21,0,Store Pickup,0,0,CMP0081,Retargeting - All Markets 2024,No,,No,New,526,In Stock,,Premium,45-54,Female,Influencer,None,Dewy Recovery Cleansing Balm (200ml),Aurora Prestige,cleanser,Cleansing Balm,Redness,200,18.21,24/03/2020
T904480,10-Sep-22,10/09/2022 0:00,,C504878,P1027,LW-HE-SUN-1027,S110,WH-CHI-BEI,China,Beijing,Retail Store,Store Credit,Completed  ,3,$94.94,284.82,0,0,284.82,84.42,0,Store Pickup,0,0,,None,No,,No,Returning,736,In Stock,,Mass,25-34,Female,Referral,Silver,Luminous Essence Sun Cream (400ml),Herbal Roots,Sunscreen,Sun Cream,Pores,400,28.14,15/02/2022
T913088,26/05/2022,26/05/2022,30/05/2022,C501964,P1007,LW-SE-SUN-1007,ONLINE,WH-SOU-MAIN,South Korea,Busan,E-commerce,Digital Wallet,Completed,4,63.26,253.04,0,0,253.04,88.28,5.06,Standard,6,0,,,No,N/A,No,Returning,720,In Stock,,Mass,55+,Female,Paid Social,Bronze,Silk Lift Sun Cushion (250ml),Seoul Glow,Sunscreen,Sun Cushion,Acne,250,22.07,27/11/2021
T900895,25/03/2024,25/03/2024,27/03/2024,C501768,P1028,LW-HE-ANT-1028,ONLINE,WH-SOU-MAIN,South Korea,Seoul,E-commerce,Debit Card,Completed,1,356.79,356.79,0,0,356.79,161.89,2.34,Standard,6,0,,,No,,No,Returning,310,In Stock,,Mass,18-24,M,Influencer,Bronze,Silk Essence Wrinkle Cream (400ml),Herbal Roots,Anti-Aging,Wrinkle Cream,Acne,400,161.89,02/07/2020
T911530,20/11/2021,11/20/2021,,C503409,P1051,LW-CL-FAC-1051,S111,WH-CHI-GUA,China,Guangzhou,Retail Store,Cash on Delivery,cancelled,1,18.49,18.49,0,0,18.49,4.75,0,Store Pickup,0,0,,-,No,-,Yes,New,300,In Stock,,Mass,45-54,F,Organic Search,Bronze,Fresh Ritual Peel-off Mask (50ml),ClearDerm,Face Mask,Peel-off Mask,Uneven Texture,50,4.75,01/07/2019
T916176,"February 17, 2022",17/02/2022,,C504801,-,-,S105,WH-JAP-TOK,Japan,Tokyo,Retail Store,Debit Card,Completed,2,61.5,123,0,0,123,45.72,0,Store Pickup,0,0,,-,No,Unknown,No,Returning,400,In Stock,,Mass,25-34,female,Organic Search,Gold,Glow Barrier Wrinkle Cream (50ml),Herbal Roots,Anti-Aging,Wrinkle Cream,General Care,50,22.86,24/02/2021
T904454,10/05/2024,10/05/2024,"May 15, 2024",C500083,P1076,LW-AU-ACN-1076,ONLINE,WH-SOU-MAIN,South Korea,Seoul,E-commerce,Digital Wallet,Processing,5,31.26,156.3,0,0,156.3,56.6,7.66,Standard,10,0,,,No,,No,Returning,417,In Stock,,Premium,18-24,Female,Marketplace Search,Bronze,Bright Elixir Blemish Serum (30ml),Aurora Prestige,Acne Care,Blemish Serum,Dullness,30,11.32,19/02/2024
T914579,"January 13, 2021",13/01/2021,14/01/2021 0:00,C502770,P1092,LW-AU-MOI-1092,ONLINE,WH-JAP-MAIN,Japan,Tokyo,market place,Credit Card,Completed,1,109.48,109.48,0,0,109.48,27.69,3,Express,6,0,,,No,,No,New,72,In Stock,3,Mass,45-54,Female,Influencer,None,Silk Balance Gel Cream (150ml),Aurora Prestige,Moisturizer,Gel Cream,Sensitivity,150,27.69,05/09/2019
T919675,02-Apr-21,04/02/2021,04/07/2021,C504684,P1059,LW-CL-EYE-1059,ONLINE,WH-CHI-MAIN,China,GUANGZHOU,Ecommerce,Credit Card,Completed,3,499.09,1497.27,0,0,1497.27,421.56,8.58,Express,8,0,,N/A,No,Unknown,No,New,67,In Stock,5,Mass,35-44,Male,Distributor B2B,Silver,Revive Infusion Eye Serum (400ml),ClearDerm,Eye Care,Eye Serum,Uneven Texture,400,140.52,23/11/2020
T920207,06/17/2024,17/06/2024,23/06/2024,C507028,P1044,LW-HE-SER-1044,ONLINE,WH-TAI-MAIN,Taiwan,Taipei,E-commerce,Store Credit,Processing,1,353.88,353.88,30,106.16,247.72,143.47,4.9,Standard,9,0.36,CMP0028,6.6 Mega Sale 2024,No,,No,Returning,62,In Stock,,Premium,18-24,Female,Organic Search,Bronze,Luminous Petal Repair Ampoule (400ml),Herbal Roots,Serum,Repair Ampoule,Hyperpigmentation,400,143.47,05/12/2019
T919435,29/11/2023,"November 29, 2023",03/12/2023,C505094,P1029,LW-HE-ANT-1029,S112,WH-CHI-MAIN,China,Shanghai,Distributor,Bank Transfer,Completed,6,168.32,1009.92,0,1274.66,1009.92,261.12,7.24,Freight (B2B),5,0,,,No,N/A,No,Returning,757,In Stock,,Premium,18-24,Female,Email Campaign,Platinum,Silk Essence Wrinkle Cream (100ml),Herbal Roots,Anti-Aging,Wrinkle Cream,Acne,100,43.52,02/07/2020
T909509,10/24/2023,24/10/2023,29/10/2023,C500588,P1107,LW-EC-ACN-1107,ONLINE,WH-PHI-MAIN,Philippines,cebu city,E-commerce,Debit Card,Cancelled,3,126.43,379.29,0,0,379.29,122.67,6.75,Standard,8,0,,None,No,N/A,Yes,Returning,625,In Stock,,Mass,35-44,Male,Marketplace Search,None,Soothe Recovery Spot Treatment (200ml),EcoPure,Acne Care,Spot Treatment,Redness,200,40.89,11/03/2020
T916235,15/12/2022,15/12/2022,22/12/2022,C504149,P1097,LW-EC-ANT-1097,ONLINE,WH-CHI-MAIN,China,Guangzhou,Social Commerce  ,Digital Wallet,Completed,1,551.82,551.82,15,82.77,469.05,214.38,8.44,Same-Day,11,0.86,CMP0054,Influencer Collab - All Markets 2022,No,N/A,No,Returning,633,In Stock,4,VIP,25-34,Female,Email Campaign,Bronze,Silk Complex Collagen Ampoule (400ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,400,214.38,14/10/2021
T910012,20/01/2023 0:00,20/01/2023,"January 21, 2023",C504561,P1026,LW-HE-SUN-1026,ONLINE,WH-VIE-MAIN,Viet Nam,Hanoi,Social Commerce,Credit Card,Completed,4,16.35,65.4,0,0,65.4,17.48,6.67,Standard,4,0,,-,No,,No,Returning,324,In Stock,,Mass,25-34,Female,Organic Search,Silver,Luminous Essence Sun Cream (50ml),Herbal Roots,Sunscreen,Sun Cream,Pores,50,4.37,15/02/2022
T904129,04-Nov-22,04-Nov-22,11-Nov-22,C503804,P1084,LW-AU-EYE-1084,S132,WH-IND-MAIN,Indonasia,Jakarta,Distributor,Bank Transfer,Completed,12,184.93,"$2,219.16",0,0,2219.16,678,13.56,Freight (B2B),9,0,,,No,,No,Returning,290,In Stock,2,Mass,45-54,Male,Paid Social,None,Tender Lift Eye Patch (50ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,50,56.5,11/05/2020
T909807,24/12/2024,24/12/2024,27-Dec-24,C502906,P1011,LW-SE-BOD-1011,ONLINE,WH-SOU-MAIN,South Korea,Busan,E-commerce,Debit Card,Completed,1,43.88,43.88,0,0,43.88,13.5,7.05,Standard,8,0,,None,No,,No,Returning,69,In Stock,,Mass,35-44,Female,Affiliate,Bronze,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T905486,29/04/2021,29/04/2021,04/05/2021,C503757,P1023,LW-HE-ANT-1023,ONLINE,WH-SIN-MAIN,Singapore,SINGAPORE,E-commerce,Debit Card,Completed,2,20.03,40.06,0,0,40.06,12.82,7.55,Standard,9,0,,N/A,No,,No,Returning,181,In Stock,,Premium,45-54,Female,Retail Walk-in,Bronze,Silk Bloom Firming Serum (15ml),Herbal Roots,Anti-Aging  ,Firming Serum,Uneven Texture,15,6.41,28/01/2020
T911434,08/11/2023,08/11/2023,10/11/2023,C507353,P1091,LW-AU-FAC-1091,ONLINE,WH-TAI-MAIN,Taiwan,Taipei,E-commerce,Debit Card,Completed,2,288.23,576.46,0,0,576.46,212.76,6.22,Standard,5,0,,,No,,No,Returning,19,Low Stock,,Mass,35-44,Female,Organic Search,None,Bright Veil Sheet Mask (400ml),Aurora Prestige,Face Mask,Sheet Mask,Pores,400,106.38,25/10/2021
T914539,28-Feb-23,28-Feb-23,03/02/2023,C503842,P1084,LW-AU-EYE-1084,ONLINE,WH-SIN-MAIN,Singapore,N/A,Online Marketplace,Digital Wallet,Completed,1,184.93,184.93,0,0,184.93,56.5,4.4,Standard,3,0,,,No,,No,Returning,39,In Stock,3,Mass,25 - 34,Man,Distributor B2B,Silver,Tender Lift Eye Patch (50ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,50,56.5,11/05/2020
T919047,12/26/2023,26/12/2023,,C501540,P1020,LW-SE-TON-1020,S122,WH-PHI-MAN,Philippines,Manila,Retail Store,digital wallet,Completed,2,32.57,65.14,0,0,65.14,20.68,0,Store Pickup,0,0,,-,No,-,No,Returning,185,In Stock,,Premium,25-34,Female,Paid Social,None,Silk Barrier Hydrating Toner (200ml),Seoul Glow,Toner,Hydrating Toner,Dryness,200,10.34,25/02/2022
T910149,02/20/2023,20/02/2023,,C505638,P1093,LW-AU-ANT-1093,S123,WH-PHI-CEB,Philippines,Manila,Retail Store,Digital Wallet,Completed,4,308.2,1232.8,30,369.84,$862.96,537.76,0,Store Pickup,0,0,CMP0025,Lunar New Year Radiance 2023,No,Unknown,No,New,298,In Stock,,Premium,35-44,Female,Paid Social,None,Tender Ritual Neck Cream (150ml),Aurora Prestige,Anti-Aging,Neck Cream,Hyperpigmentation,150,134.44,11/08/2022
T902269,02/17/2021,17-Feb-21,20/02/2021 0:00,C506177,P1025,LW-HE-EYE-1025,ONLINE,WH-THA-MAIN,Thailand,Bangkok,Online Marketplace,Credit Card,Completed,5,43.12,215.6,30,64.68,150.92,89.95,6.97,Standard,7,1.35,CMP0009,Lunar New Year Radiance 2021,No,Unknown,No,Returning,243,In Stock,3,Mass,18-24,Female,Organic Search,Bronze,Botanical Shield Eye Patch (30ml),Herbal Roots,Eye Care  ,Eye Patch,Oiliness,30,17.99,11/12/2019
T909409,12/23/2024,12/23/2024,29/12/2024 0:00,C502914,P1030,LW-HE-ACN-1030,ONLINE,WH-SOU-MAIN,South Korea,Incheon,E-commerce,Debit Card,Completed,2,$74.19,148.38,0,0,$148.38,$64.24,7.8,Express,11,0,,None,No,Unknown,No,New,124,In Stock,,Mass,25-34,,Affiliate,None,Tender Essence Blemish Serum (150ml),Herbal Roots,Acne Care,Blemish Serum,Oiliness,150,32.12,19/01/2020
